"","CityCode","State","City","PopExpo","PopPrem","PopClaimRob","PopClaimColl","PopClaimFire","PopClaimOther","LuxExpo","LuxPrem","LuxClaimRob","LuxClaimColl","LuxClaimFire","LuxClaimOther","HDIcity00","CityDens10","StateAb"
"431244",431244,"Rio Grande do Sul","Morrinhos Do Sul",8.91,4985.11,0,1,0,1,0.92,1177.22,0,0,0,0,0.73,2488,"RS"
"431245",431245,"Rio Grande do Sul","Morro Redondo",7.29,4918.66,0,0,0,0,0.72,730.17,0,0,0,0,0.77,4899,"RS"
"431247",431247,"Rio Grande do Sul","Morro Reuter",37.71,19119.39,0,6,0,0,1.89,1008.92,0,1,0,0,0.83,4498,"RS"
"431250",431250,"Rio Grande do Sul","Mostardas",8.2,5604.27,0,0,0,0,2.08,2127.29,0,0,0,0,0.78,8802,"RS"
"431260",431260,"Rio Grande do Sul","Mucum",15.22,7936.66,0,1,0,0,2.34,2833.45,0,0,0,0,0.82,3814,"RS"
"431261",431261,"Rio Grande do Sul","Muitos Capoes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74,2113,"RS"
"431262",431262,"Rio Grande do Sul","Muliterno",2.49,1348.76,0,0,0,0,0.59,502.58,0,0,0,0,0.74,1316,"RS"
"431265",431265,"Rio Grande do Sul","Nao-me-toque",22.65,11325.33,0,0,0,0,9.48,12053.29,0,0,0,0,0.83,12369,"RS"
"431267",431267,"Rio Grande do Sul","Nicolau Vergueiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79,1314,"RS"
"431270",431270,"Rio Grande do Sul","Nonoai",15.54,9782.27,0,3,0,0,4.67,4644.4,0,0,0,2,0.72,8510,"RS"
"431275",431275,"Rio Grande do Sul","Nova Alvorada",20.51,17486.57,0,4,0,0,0.95,884.58,0,0,0,0,0.79,2398,"RS"
"431280",431280,"Rio Grande do Sul","Nova Araca",8.62,3676.32,0,0,0,0,1.57,1595.93,0,1,0,0,0.83,3179,"RS"
"431290",431290,"Rio Grande do Sul","Nova Bassano",20.1,11607.76,0,1,0,0,7.44,9472.34,0,1,0,0,0.84,6917,"RS"
"431295",431295,"Rio Grande do Sul","Nova Boa Vista",3.24,1705.75,0,0,0,0,0.16,165.86,0,0,0,0,0.81,1567,"RS"
"431300",431300,"Rio Grande do Sul","Nova Brescia",14.79,7098.2,0,1,0,0,2.16,2323.69,0,0,0,0,0.82,2529,"RS"
"431301",431301,"Rio Grande do Sul","Nova Candelaria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,2174,"RS"
"431303",431303,"Rio Grande do Sul","Nova Esperanca Do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79,3560,"RS"
"431306",431306,"Rio Grande do Sul","Nova Hartz",17.75,11927.44,0,2,0,0,4.28,4550.18,0,0,0,0,0.79,13017,"RS"
"431308",431308,"Rio Grande do Sul","Nova Padua",5.38,2583.45,0,0,0,0,0.5,410.73,0,0,0,0,0.83,1983,"RS"
"431310",431310,"Rio Grande do Sul","Nova Palma",16.4,17314.94,0,0,0,0,4.21,6282.07,0,0,0,0,0.8,4753,"RS"
"431320",431320,"Rio Grande do Sul","Nova Petropolis",47.45,27483.64,0,4,0,0,7.78,10247.9,0,0,0,0,0.84,15136,"RS"
"431330",431330,"Rio Grande do Sul","Nova Prata",53.53,29109.53,0,5,0,0,13.65,15715.75,0,2,0,0,0.83,17841,"RS"
"431333",431333,"Rio Grande do Sul","Nova Ramada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77,1855,"RS"
"431335",431335,"Rio Grande do Sul","Nova Roma Do Sul",4.46,2180.62,0,0,0,0,0.58,659.67,0,0,0,0,0.83,2629,"RS"
"431337",431337,"Rio Grande do Sul","Nova Santa Rita",55.32,37709.88,1,5,0,0,13.13,14382.15,0,0,0,0,0.78,15986,"RS"
"431349",431349,"Rio Grande do Sul","Novo Barreiro",2.18,1121.72,0,0,0,0,0.04,1804.26,0,0,0,0,0.76,3000,"RS"
"431339",431339,"Rio Grande do Sul","Novo Cabrais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.72,2927,"RS"
"431340",431340,"Rio Grande do Sul","Novo Hamburgo",704.59,640023.62,6,66,0,6,118.34,186012.68,0,12,0,3,0.8,175727,"RS"
"431342",431342,"Rio Grande do Sul","Novo Machado",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77,3043,"RS"
"431344",431344,"Rio Grande do Sul","Novo Tiradentes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73,1675,"RS"
"431346",431346,"Rio Grande do Sul","Novo Xingu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1362,"RS"
"431350",431350,"Rio Grande do Sul","Osorio",111.58,74826.12,0,10,0,0,28.29,35978.91,0,0,0,1,0.83,30337,"RS"
"431360",431360,"Rio Grande do Sul","Paim Filho",3.88,2154.09,0,0,0,0,0.51,490.55,0,0,0,0,0.79,3188,"RS"
"431365",431365,"Rio Grande do Sul","Palmares Do Sul",31.59,17368.34,0,2,0,0,4.04,3926.8,0,1,0,0,0.78,8222,"RS"
"431370",431370,"Rio Grande do Sul","Palmeira Das Missoes",36.47,23157.79,0,2,0,0,9.97,11270.87,0,0,0,0,0.78,24387,"RS"
"431380",431380,"Rio Grande do Sul","Palmitinho",11.59,7645.82,0,2,0,0,1.56,2438.66,0,0,0,0,0.76,5140,"RS"
"431390",431390,"Rio Grande do Sul","Panambi",59.23,42893.29,0,7,0,0,22.91,29239.31,0,1,0,0,0.82,28699,"RS"
"431395",431395,"Rio Grande do Sul","Pantano Grande",4.94,2471.12,0,1,0,0,2.26,2546.73,0,0,0,0,0.74,6977,"RS"
"431400",431400,"Rio Grande do Sul","Parai",29.19,16170.04,0,1,0,0,2.1,2351.12,0,0,0,0,0.84,5342,"RS"
"431402",431402,"Rio Grande do Sul","Paraiso Do Sul",11.29,6330.77,0,1,0,0,0.81,688.57,0,0,0,0,0.76,5643,"RS"
"431403",431403,"Rio Grande do Sul","Pareci Novo",16.5,10161.14,0,0,0,0,1.62,1322.51,0,0,0,0,0.83,2751,"RS"
"431405",431405,"Rio Grande do Sul","Parobe",86.8,53826.44,0,4,0,0,7.46,9359.87,0,1,0,0,0.78,36166,"RS"
"431406",431406,"Rio Grande do Sul","Passa Sete",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71,3636,"RS"
"431407",431407,"Rio Grande do Sul","Passo Do Sobrado",4.81,2281.49,0,0,0,1,1.01,724.77,0,0,0,0,0.76,4644,"RS"
"431410",431410,"Rio Grande do Sul","Passo Fundo",386.29,276853.13,1,67,0,1,123.17,156960.35,1,13,0,4,0.8,137055,"RS"
"431413",431413,"Rio Grande do Sul","Paulo Bento",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1725,"RS"
"431415",431415,"Rio Grande do Sul","Paverama",8.83,4849.55,0,2,0,0,1.17,1128.92,0,0,0,0,0.78,6126,"RS"
"431417",431417,"Rio Grande do Sul","Pedras Altas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1539,"RS"
"431420",431420,"Rio Grande do Sul","Pedro Osorio",7.48,5666.14,0,0,0,1,0.77,1128.06,0,0,0,0,0.76,5755,"RS"
"431430",431430,"Rio Grande do Sul","Pejucara",7.55,3711.05,0,0,0,0,0.5,448.43,0,0,0,0,0.79,2981,"RS"
"431440",431440,"Rio Grande do Sul","Pelotas",591.06,373726.87,2,86,0,31,158.09,197782.17,0,23,0,0,0.81,247658,"RS"
"431442",431442,"Rio Grande do Sul","Picada Cafe",25.57,14999.67,0,1,0,0,3.14,2900.23,0,0,0,0,0.81,4061,"RS"
"431445",431445,"Rio Grande do Sul","Pinhal",3.09,1806.36,0,0,0,0,0.81,917.01,0,0,0,0,0.77,1860,"RS"
"431446",431446,"Rio Grande do Sul","Pinhal Da Serra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1532,"RS"
"431447",431447,"Rio Grande do Sul","Pinhal Grande",5.46,3278.06,0,0,0,0,0.07,59.9,0,0,0,0,0.77,3218,"RS"
"431449",431449,"Rio Grande do Sul","Pinheirinho Do Vale",2.94,1720.22,0,0,0,0,0.5,447.49,0,0,0,0,0.74,3229,"RS"
"431450",431450,"Rio Grande do Sul","Pinheiro Machado",8.78,5710.56,0,0,0,0,1.22,1187.22,0,0,0,0,0.75,9628,"RS"
"431455",431455,"Rio Grande do Sul","Pirapo",0.76,576.98,0,0,0,0,0.0027397261,3.44,0,0,0,0,0.72,2070,"RS"
"431460",431460,"Rio Grande do Sul","Piratini",6.45,3627.49,0,0,0,0,2.29,3560.43,0,0,0,2,0.75,14899,"RS"
"431470",431470,"Rio Grande do Sul","Planalto",7.68,6520.15,0,0,0,0,1.92,2145.43,0,0,0,0,0.74,7641,"RS"
"431475",431475,"Rio Grande do Sul","Poco Das Antas",10.4,4218.04,0,0,0,0,0.5,299.57,0,0,0,0,0.81,1602,"RS"
"431477",431477,"Rio Grande do Sul","Pontao",2.67,1685.96,0,0,0,0,0.07,42.38,0,0,0,0,0.76,2780,"RS"
"431478",431478,"Rio Grande do Sul","Ponte Preta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78,1386,"RS"
"431480",431480,"Rio Grande do Sul","Portao",107.52,74849.68,1,9,0,0,7.27,8240.89,1,2,0,0,0.83,22627,"RS"
"431490",431490,"Rio Grande do Sul","Porto Alegre",5720.22,5243696.46,85,463,0,258,1257.3,2129542.67,19,108,0,56,0.86,1087015,"RS"
"431500",431500,"Rio Grande do Sul","Porto Lucena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74,4217,"RS"
"431505",431505,"Rio Grande do Sul","Porto Maua",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,1950,"RS"
"431507",431507,"Rio Grande do Sul","Porto Vera Cruz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,1387,"RS"
"431510",431510,"Rio Grande do Sul","Porto Xavier",3.75,2144.06,0,1,0,0,2.73,2871.75,0,0,0,0,0.76,7705,"RS"
"431513",431513,"Rio Grande do Sul","Pouso Novo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77,1409,"RS"
"431514",431514,"Rio Grande do Sul","Presidente Lucena",12.16,6063.25,0,0,0,0,0.48,278.55,0,0,0,0,0.82,1978,"RS"
"431515",431515,"Rio Grande do Sul","Progresso",7.05,3727.37,0,0,0,0,1.49,1102.59,0,0,0,0,0.73,4554,"RS"
"431517",431517,"Rio Grande do Sul","Protasio Alves",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.81,1582,"RS"
"431520",431520,"Rio Grande do Sul","Putinga",4.82,2026.99,0,0,0,0,2.72,3251.46,0,1,0,0,0.8,3206,"RS"
"431530",431530,"Rio Grande do Sul","Quarai",7.71,6090.37,0,2,0,0,1.09,1960.04,0,0,0,0,0.77,16359,"RS"
"431531",431531,"Rio Grande do Sul","Quatro Irmaos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1287,"RS"
"431532",431532,"Rio Grande do Sul","Quevedos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,2008,"RS"
"431535",431535,"Rio Grande do Sul","Quinze De Novembro",10.62,5426.04,0,2,0,0,0.35,326.2,0,0,0,0,0.82,2879,"RS"
"431540",431540,"Rio Grande do Sul","Redentora",5.74,3741.15,0,0,0,0,1.6,2362.96,0,0,0,0,0.66,6212,"RS"
"431545",431545,"Rio Grande do Sul","Relvado",8.99,4669.21,0,0,0,0,1.31,1593.36,0,0,0,0,0.77,1726,"RS"
"431550",431550,"Rio Grande do Sul","Restinga Seca",11.78,8996.75,0,1,0,0,3.21,4275.23,0,0,0,0,0.76,11949,"RS"
"431555",431555,"Rio Grande do Sul","Rio Dos Indios",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.7,2588,"RS"
"431560",431560,"Rio Grande do Sul","Rio Grande",357.5,211483.73,0,24,0,4,68.26,77939.23,0,8,0,3,0.79,145962,"RS"
"431570",431570,"Rio Grande do Sul","Rio Pardo",31.62,17824.36,0,4,0,0,7.14,7848.96,0,0,0,0,0.75,27846,"RS"
"431575",431575,"Rio Grande do Sul","Riozinho",4.03,2100.64,0,0,0,0,1.79,2056.38,1,0,0,0,0.75,3167,"RS"
"431580",431580,"Rio Grande do Sul","Roca Sales",23.52,9265.61,0,2,0,0,3.06,2971.63,0,0,0,0,0.81,8078,"RS"
"431590",431590,"Rio Grande do Sul","Rodeio Bonito",6.43,3932.22,0,0,0,0,1.56,1831.36,0,0,0,0,0.8,4288,"RS"
"431595",431595,"Rio Grande do Sul","Rolador",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1918,"RS"
"431600",431600,"Rio Grande do Sul","Rolante",37.35,26624.81,0,3,0,1,7.29,6732.21,0,0,0,0,0.77,14417,"RS"
"431610",431610,"Rio Grande do Sul","Ronda Alta",9.5,5421.81,0,1,0,1,1.03,1344.56,0,0,0,0,0.78,7581,"RS"
"431620",431620,"Rio Grande do Sul","Rondinha",4.72,3241.56,0,0,0,0,0.5,1377.5,0,0,0,0,0.81,4292,"RS"
"431630",431630,"Rio Grande do Sul","Roque Gonzales",9.46,5219.24,0,1,0,0,1.45,1348.21,0,0,0,0,0.74,5366,"RS"
"431640",431640,"Rio Grande do Sul","Rosario Do Sul",44.99,32637.79,0,5,0,0,8.49,10500.04,0,2,0,0,0.76,28830,"RS"
"431642",431642,"Rio Grande do Sul","Sagrada Familia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.73,1880,"RS"
"431643",431643,"Rio Grande do Sul","Saldanha Marinho",7,3710.41,0,0,0,0,0.03,33.81,0,0,0,0,0.81,2242,"RS"
"431645",431645,"Rio Grande do Sul","Salto Do Jacui",16.5,9388.54,0,2,0,0,2.08,2873.74,0,0,0,0,0.74,8275,"RS"
"431647",431647,"Rio Grande do Sul","Salvador Das Missoes",0.69,787.39,0,0,0,0,2.14,1781.52,0,1,0,0,0.81,2139,"RS"
"431650",431650,"Rio Grande do Sul","Salvador Do Sul",23.65,12263.76,0,0,0,0,2.8,2600.74,0,1,0,0,0.83,5211,"RS"
"431660",431660,"Rio Grande do Sul","Sananduva",26.1,17849.6,0,3,0,0,3.25,3912.2,0,2,0,0,0.8,12051,"RS"
"431710",431710,"Rio Grande do Sul","Sant' Ana Do Livramento",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58452,"RS"
"431670",431670,"Rio Grande do Sul","Santa Barbara Do Sul",11.3,6873.33,0,0,0,0,7.15,10090.69,0,1,0,0,0.79,6497,"RS"
"431673",431673,"Rio Grande do Sul","Santa Cecilia Do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1257,"RS"
"431675",431675,"Rio Grande do Sul","Santa Clara Do Sul",6.46,3248.22,0,0,0,0,0.22,188.63,0,0,0,0,0.78,4545,"RS"
"431680",431680,"Rio Grande do Sul","Santa Cruz Do Sul",295.57,154144.73,0,24,0,1,75.71,88957.79,0,7,0,0,0.81,91065,"RS"
"431697",431697,"Rio Grande do Sul","Santa Margarida Do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1758,"RS"
"431690",431690,"Rio Grande do Sul","Santa Maria",469.73,298817.95,2,58,0,16,137.16,155003.76,1,17,0,0,0.84,197968,"RS"
"431695",431695,"Rio Grande do Sul","Santa Maria Do Herval",28.38,14648.36,0,1,0,1,3.35,3157.46,0,1,0,0,0.8,4817,"RS"
"431720",431720,"Rio Grande do Sul","Santa Rosa",85.47,53053.05,0,5,0,0,20.28,21796.65,0,1,0,1,0.83,51642,"RS"
"431725",431725,"Rio Grande do Sul","Santa Tereza",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.82,1431,"RS"
"431730",431730,"Rio Grande do Sul","Santa Vitoria Do Palmar",26.09,17904.26,0,2,0,0,7.42,9832.55,0,2,0,0,0.79,22312,"RS"
"431700",431700,"Rio Grande do Sul","Santana Da Boa Vista",2.53,2194.65,0,1,0,0,0.63,635.06,0,0,0,0,0.72,6195,"RS"
"431740",431740,"Rio Grande do Sul","Santiago",60.57,40368.36,0,4,0,1,19.29,23837.86,0,1,0,0,0.81,36887,"RS"
"431750",431750,"Rio Grande do Sul","Santo Angelo",160.67,111706.58,2,19,0,3,57.38,63972.44,1,6,0,1,0.82,56289,"RS"
"431760",431760,"Rio Grande do Sul","Santo Antonio Da Patrulha",115.37,82050.39,0,12,0,6,16.83,21866.83,0,1,0,0,0.77,29698,"RS"
"431770",431770,"Rio Grande do Sul","Santo Antonio Das Missoes",7.26,3686.05,0,1,0,0,1.49,2014.39,0,0,0,0,0.76,8078,"RS"
"431755",431755,"Rio Grande do Sul","Santo Antonio Do Palma",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79,1658,"RS"
"431775",431775,"Rio Grande do Sul","Santo Antonio Do Planalto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.81,1499,"RS"
"431780",431780,"Rio Grande do Sul","Santo Augusto",9.32,5877.48,0,1,0,0,7.72,8447.49,0,3,0,0,0.76,10384,"RS"
"431790",431790,"Rio Grande do Sul","Santo Cristo",19,13966.69,0,0,0,0,1.09,939.95,0,0,0,0,0.8,11164,"RS"
"431795",431795,"Rio Grande do Sul","Santo Expedito Do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74,1891,"RS"
"431800",431800,"Rio Grande do Sul","Sao Borja",72.13,51314.59,0,6,0,0,40.29,44606.82,0,5,0,0,0.79,44412,"RS"
"431805",431805,"Rio Grande do Sul","Sao Domingos Do Sul",5.99,2920.01,0,0,0,0,1.07,869.38,0,0,0,0,0.81,2288,"RS"
"431810",431810,"Rio Grande do Sul","Sao Francisco De Assis",7.51,4757.47,0,2,0,0,0.6,688.26,0,0,0,0,0.77,14390,"RS"
"431820",431820,"Rio Grande do Sul","Sao Francisco De Paula",38.12,25501.04,0,2,0,0,5.83,7878.65,0,1,0,0,0.75,14506,"RS"
"431830",431830,"Rio Grande do Sul","Sao Gabriel",49.67,39361.65,0,4,0,1,13.13,16323.27,0,1,0,0,0.78,43972,"RS"
"431840",431840,"Rio Grande do Sul","Sao Jeronimo",22.89,13808.16,0,4,0,0,6.8,8581.7,0,0,0,0,0.79,16158,"RS"
"431842",431842,"Rio Grande do Sul","Sao Joao Da Urtiga",5.59,3098.76,0,0,0,0,0.86,967.54,0,1,0,0,0.77,3676,"RS"
"431843",431843,"Rio Grande do Sul","Sao Joao Do Polesine",2.49,1205.29,0,0,0,0,1.58,1611.58,0,0,0,0,0.8,2050,"RS"
"431844",431844,"Rio Grande do Sul","Sao Jorge",8.04,4068.12,0,0,0,0,0.31,283.72,0,0,0,0,0.81,2154,"RS"
"431845",431845,"Rio Grande do Sul","Sao Jose Das Missoes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,1963,"RS"
"431846",431846,"Rio Grande do Sul","Sao Jose Do Herval",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74,1521,"RS"
"431848",431848,"Rio Grande do Sul","Sao Jose Do Hortencio",19.31,9067.01,0,1,0,0,1.79,2470.35,0,0,0,0,0.81,3194,"RS"
"431849",431849,"Rio Grande do Sul","Sao Jose Do Inhacora",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.82,1757,"RS"
"431850",431850,"Rio Grande do Sul","Sao Jose Do Norte",11.09,7770.04,0,0,0,0,2.34,2622.43,0,0,0,0,0.7,18863,"RS"
"431860",431860,"Rio Grande do Sul","Sao Jose Do Ouro",9.58,5157.77,0,1,0,0,1.52,1602.67,0,0,0,0,0.78,5249,"RS"
"431861",431861,"Rio Grande do Sul","Sao Jose Do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1679,"RS"
"431862",431862,"Rio Grande do Sul","Sao Jose Dos Ausentes",3.56,2149.42,0,0,0,0,0.5,768.17,0,0,0,0,0.73,2319,"RS"
"431870",431870,"Rio Grande do Sul","Sao Leopoldo",516.01,458059.01,4,52,0,12,86.68,140102.94,2,7,0,3,0.8,156254,"RS"
"431880",431880,"Rio Grande do Sul","Sao Lourenco Do Sul",1.91,1929.01,0,1,0,0,0.93,1359.79,0,1,0,0,0.77,32772,"RS"
"431890",431890,"Rio Grande do Sul","Sao Luiz Gonzaga",71.04,59479.22,0,12,0,0,14.77,21454.06,0,1,0,0,0.8,25221,"RS"
"431900",431900,"Rio Grande do Sul","Sao Marcos",47.78,25990.2,0,0,0,0,9.9,14408.11,0,2,0,0,0.84,15395,"RS"
"431910",431910,"Rio Grande do Sul","Sao Martinho",2.19,1988.07,0,0,0,0,0.31,1863.13,0,0,0,0,0.79,4452,"RS"
"431912",431912,"Rio Grande do Sul","Sao Martinho Da Serra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.76,2450,"RS"
"431915",431915,"Rio Grande do Sul","Sao Miguel Das Missoes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.76,5384,"RS"
"431920",431920,"Rio Grande do Sul","Sao Nicolau",2.42,1476,0,0,0,0,0.88,711.27,0,0,0,0,0.71,4045,"RS"
"431930",431930,"Rio Grande do Sul","Sao Paulo Das Missoes",1.75,1008.89,0,0,0,0,0.88,1786.56,0,0,0,0,0.77,4808,"RS"
"431935",431935,"Rio Grande do Sul","Sao Pedro Da Serra",3.87,1988.81,0,0,0,0,0.97,1070.55,0,0,0,0,0.82,2489,"RS"
"431936",431936,"Rio Grande do Sul","Sao Pedro Das Missoes",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1361,"RS"
"431937",431937,"Rio Grande do Sul","Sao Pedro Do Butia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.8,2242,"RS"
"431940",431940,"Rio Grande do Sul","Sao Pedro Do Sul",6.36,4021.02,0,3,0,0,2.1,2254.19,0,0,0,0,0.77,12484,"RS"
"431950",431950,"Rio Grande do Sul","Sao Sebastiao Do Cai",76.64,40396.77,0,4,0,2,9.61,13582.63,0,3,0,0,0.84,16452,"RS"
"431960",431960,"Rio Grande do Sul","Sao Sepe",15.57,10873.28,0,1,0,0,3.87,4449.79,0,0,0,0,0.77,17877,"RS"
"431970",431970,"Rio Grande do Sul","Sao Valentim",3.5,2393.36,0,0,0,0,0.97,791.62,0,0,0,0,0.76,2770,"RS"
"431971",431971,"Rio Grande do Sul","Sao Valentim Do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.81,1770,"RS"
"431973",431973,"Rio Grande do Sul","Sao Valerio Do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.71,1746,"RS"
"431975",431975,"Rio Grande do Sul","Sao Vendelino",8.56,4923.16,0,1,0,0,0.62,588.22,0,0,0,0,0.82,1542,"RS"
"431980",431980,"Rio Grande do Sul","Sao Vicente Do Sul",4.88,2662.05,0,1,0,0,0.83,972.5,0,0,0,0,0.8,6144,"RS"
"431990",431990,"Rio Grande do Sul","Sapiranga",137.07,93614.32,1,13,0,2,25.24,29796.74,0,1,0,0,0.8,53247,"RS"
"432000",432000,"Rio Grande do Sul","Sapucaia Do Sul",212.34,201012.89,0,13,0,5,21.35,41274.89,0,1,0,0,0.8,94542,"RS"
"432010",432010,"Rio Grande do Sul","Sarandi",32.93,21553.67,0,3,0,0,7.96,8764.79,0,0,0,0,0.79,16020,"RS"
"432020",432020,"Rio Grande do Sul","Seberi",28.86,19732.48,0,3,0,0,3.63,4513.12,0,0,0,0,0.76,7999,"RS"
"432023",432023,"Rio Grande do Sul","Sede Nova",1.63,934.78,0,0,0,0,0.02,24.09,0,0,0,0,0.79,2192,"RS"
"432026",432026,"Rio Grande do Sul","Segredo",5.85,5010.39,0,3,0,0,1.47,2013.28,0,0,0,0,0.72,5002,"RS"
"432030",432030,"Rio Grande do Sul","Selbach",23.15,10741.94,0,1,0,0,1.3,1558.23,0,0,0,0,0.85,3824,"RS"
"432032",432032,"Rio Grande do Sul","Senador Salgado Filho",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78,2135,"RS"
"432035",432035,"Rio Grande do Sul","Sentinela Do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.77,3839,"RS"
"432040",432040,"Rio Grande do Sul","Serafina Correa",38.87,24695.73,0,0,0,0,6.06,9275.72,0,0,0,0,0.83,11009,"RS"
"432045",432045,"Rio Grande do Sul","Serio",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.75,1746,"RS"
"432050",432050,"Rio Grande do Sul","Sertao",7.04,3991.58,0,0,0,0,3.77,3843.86,0,0,0,0,0.8,4766,"RS"
"432055",432055,"Rio Grande do Sul","Sertao Santana",15.25,9418.35,0,1,0,0,3.04,4283.23,0,0,0,1,0.76,4375,"RS"
"432057",432057,"Rio Grande do Sul","Sete De Setembro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.76,1646,"RS"
"432060",432060,"Rio Grande do Sul","Severiano De Almeida",7.37,4862.63,0,1,0,0,0.87,1915.83,0,0,0,0,0.8,2947,"RS"
"432065",432065,"Rio Grande do Sul","Silveira Martins",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79,1913,"RS"
"432067",432067,"Rio Grande do Sul","Sinimbu",8.87,5476.13,0,0,0,0,1.51,2766.24,0,0,0,0,0.76,7580,"RS"
"432070",432070,"Rio Grande do Sul","Sobradinho",19.79,11562.54,0,2,0,0,4.51,6069.68,0,1,0,0,0.75,10598,"RS"
"432080",432080,"Rio Grande do Sul","Soledade",33.43,24765.63,0,6,0,0,21.18,22721.95,0,1,0,1,0.79,21702,"RS"
"432085",432085,"Rio Grande do Sul","Tabai",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.74,3075,"RS"
"432090",432090,"Rio Grande do Sul","Tapejara",40.1,20195.8,0,5,0,3,6.64,6933.84,0,0,0,1,0.78,14962,"RS"
"432100",432100,"Rio Grande do Sul","Tapera",11.75,7584.29,0,2,0,0,2.56,2929.34,0,0,0,1,0.82,7797,"RS"
"432110",432110,"Rio Grande do Sul","Tapes",19.8,12469.48,0,2,0,0,3.93,2807.4,0,0,0,0,0.78,11943,"RS"
"432120",432120,"Rio Grande do Sul","Taquara",155.32,94885.48,2,12,0,0,32.19,43907.49,0,5,0,0,0.81,39734,"RS"
"432130",432130,"Rio Grande do Sul","Taquari",51.03,29045.49,0,6,0,0,4,6814.07,0,0,0,0,0.79,19249,"RS"
"432132",432132,"Rio Grande do Sul","Taquarucu Do Sul",3.24,2107.84,0,0,0,0,0.33,627.82,0,0,0,0,0.76,2243,"RS"
"432135",432135,"Rio Grande do Sul","Tavares",6.21,5672.35,0,0,0,0,1.11,1112.99,0,0,0,0,0.76,4054,"RS"
"432140",432140,"Rio Grande do Sul","Tenente Portela",27.33,25009.03,0,1,0,0,5.77,9250.84,0,0,0,0,0.76,9592,"RS"
"432143",432143,"Rio Grande do Sul","Terra De Areia",17.85,13828.48,0,3,0,0,2.79,3866.71,0,0,0,0,0.77,7253,"RS"
